"","x","y","ID","SA"
"538",2086.26772460937,-4215.56420898438,"",""
"539",2093.85028076172,-4235.97998046875,"",""
"540",2097.47523193359,-4223.91313476562,"",""
"541",2109.40739746094,-4221.63664550781,"",""
"542",2124.03109130859,-4233.40341796875,"",""
"543",2137.20318603516,-4239.44223632812,"",""
"544",2149.13493652344,-4219.11569824219,"",""
"545",2150.07541503906,-4241.14306640625,"",""
"546",2169.34692382812,-4228.54953613281,"",""
"547",2180.51604003906,-4216.2125,"",""
"548",2187.02468261719,-4235.6994140625,"",""
"549",2196.14309082031,-4212.8888671875,"",""
"550",2205.66574707031,-4219.58344726563,"",""
"551",2204.29051513672,-4235.8787109375,"",""
"552",2217.51303710938,-4226.35314941406,"",""
"553",2231.73331298828,-4231.31328125,"",""
"554",2251.79007568359,-4222.32602539062,"",""
"555",2251.32585449219,-4241.56101074219,"",""
"556",2270.28836669922,-4219.89555664062,"",""
"557",2275.87250976562,-4229.540234375,"",""
"558",2285.90690917969,-4231.42741699219,"",""
"559",2290.58253173828,-4239.56010742187,"",""
"560",2303.43587646484,-4238.57563476563,"",""
"561",2323.91743164062,-4216.19299316406,"",""
"562",2327.66419677734,-4241.65314941406,"",""
"563",2335.91392822266,-4229.81665039062,"",""
"564",2355.30247802734,-4231.25600585937,"",""
"565",2360.57679443359,-4216.04233398437,"",""
"566",2375.78548583984,-4222.49038085937,"",""
"567",2382.13184814453,-4230.06484375,"",""
"568",2380.62484130859,-4240.377734375,"",""
"569",2396.56877441406,-4240.56450195312,"",""
"570",2397.13385009766,-4219.60087890625,"",""
"571",2402.39052734375,-4229.95942382813,"",""
"572",2406.24561767578,-4242.48198242187,"",""
"573",2415.87971191406,-4234.719921875,"",""
"574",2423.03996582031,-4214.55773925781,"",""
"575",2422.67473144531,-4223.33955078125,"",""
"576",2433.6396484375,-4232.31103515625,"",""
"577",2448.87427978516,-4241.17336425781,"",""
"578",2452.11511230469,-4221.69848632812,"",""
"579",1752.8826171875,-4218.42092285156,"",""
"580",1752.70539550781,-4238.6013671875,"",""
"581",1758.59625244141,-4222.74313964844,"",""
"582",1768.70847167969,-4226.57478027344,"",""
"583",1818.76135253906,-4241.32153320312,"",""
"584",1822.69467773437,-4224.01357421875,"",""
"585",1835.741015625,-4215.5451171875,"",""
