"","x","y","ID","SA"
"318199921351010710661001848849459427470",543.886919062585,4060.99881927297,"",""
"357834522666946367781040541113366721",516.184918344021,3997.33281762153,"",""
"107486743107995089755728786164986778048",571.564078103751,3702.22703783214,"",""
"113920025111945379922158060302168410219",595.378078721464,3855.69504181296,"",""
"146033351770265834953644945495281647697",615.358079239726,3801.74904041365,"",""
"150863413011536649463812464474672850269",600.562078855932,3756.98303925246,"",""
"150917062857940817430253724636812845440",508.060076456517,3856.99104184657,"",""
"165779650737959421509986452034008402964",577.882078267634,3796.45704027638,"",""
"185110083117137010771062774769589611744",601.480078879744,3680.89703727886,"",""
"194376257037702196630484327182895652263",623.944079462439,3816.97704080865,"",""
"206137386089202248261969090403380103547",594.730078704655,3802.66704043746,"",""
"208042342262563915233249896952370174224",579.340078305453,3828.10104109719,"",""
"208660051689287561301309928488243938653",541.594077326357,3797.32104029879,"",""
"221704946895063692543341190047473039616",575.614078208804,3746.39903897792,"",""
"222544975782609065318291356441541429429",507.466076441109,3771.56303963065,"",""
"228064976707093141813262207846917790479",608.662079066038,3772.53503965586,"",""
"229615020246024323080903217403422234236",500.554076261818,3743.26703889668,"",""
"237865024323899836724038849142136924115",655.960680292919,3831.23304117844,"",""
"241183745708914187270051680922645783188",550.342077553272,3700.98503779992,"",""
"261691535124095246147100701037539496067",651.160080168396,3723.44903838262,"",""
"273780522428896202864316166065925676867",557.902077749372,3800.93904039264,"",""
"282567340332602850341600949694576929710",525.664076913148,3760.97903935611,"",""
"287346346861093731211989762259129365364",630.046079620719,3744.5630389303,"",""
"287727483955581431732909686278146385940",654.718680260703,3703.03703785315,"",""
"287736596528082062625322194077466102517",501.094076275826,3727.22903848067,"",""
"310682415313885882947025656324012193477",510.328076515347,3843.32904149219,"",""
"31535539472996330861625500315473306202",560.81807782501,3704.17103788257,"",""
"324037609546591394924905020886505399752",605.638078987598,3822.86304096133,"",""
"335847408194587095536262149055166666360",659.254680378363,3722.153038349,"",""
"35025623512183058302112348014534107780",593.920078683645,3843.4910414964,"",""
"39073091956331754717427288788499510471",589.492078568786,3794.40504022315,"",""
"43755042976478191982286529644872878054",503.146076329053,3735.92303870618,"",""
"46117909998239626934362046530729649902",571.996078114957,3803.63904046267,"",""
"48736774333945005171482566667153656577",581.824078369886,3806.71704054251,"",""
"48858940838948158270557432693403379504",496.396076153964,3769.18703956902,"",""
"63248845963786805504852642335770057687",525.340076904744,3702.17303783074,"",""
"88405463014251095385119035264714346589",595.216078717262,3879.23904242367,"",""
"113907371645387863688502364170594057865",575.700482390821,3502.90658866242,"",""
"116090955374565468247921415025170913809",573.756482340395,3679.75659324974,"",""
"123549182615958344634858405193330925204",587.202482689172,3628.07859190926,"",""
"127853924268809496992520315892636442759",519.486480932683,3503.60858868062,"",""
"140617889932481786067605154842518291",608.154483232647,3623.11059178039,"",""
"150725637825420652055342041249463957480",485.142480041832,3496.64258849993,"",""
"173339045304172300448570991830894949668",487.30248009786,3551.12858991325,"",""
"17620022615700430975228428609261531312",546.216481626034,3513.65258894116,"",""
"176418573642896159450077118460816930774",541.518481504172,3567.27459033206,"",""
"179982972929540471855534379659075660133",569.598482232541,3655.07859260961,"",""
"191738112447209807738493648175914681911",596.112482920289,3602.21259123832,"",""
"194064331870663220941867210063449835005",488.544480130076,3599.45859116688,"",""
"199973767134992080429289248016828473404",636.504483968019,3657.67059267685,"",""
"207005324320618375879993399530575344555",655.782484468073,3615.9825915955,"",""
"213993497913391579689425366498371881797",634.560483917594,3557.71659008414,"",""
"225939079819902385829774020413656068215",593.682482857257,3501.3945886232,"",""
"229431327073102886385985492665024580436",530.070481207222,3581.31459069624,"",""
"257085646981867120206930643302841084250",546.594481635839,3641.03859224543,"",""
"258992419397822262748911648997695243715",625.218483675271,3525.10058923811,"",""
"261017415960419553567825096861980157938",547.566481661052,3601.67259122431,"",""
"276866971016930940913280725130296884479",498.588480390608,3638.4465921782,"",""
"276924938215243288942440913856692937076",495.510480310768,3617.27859162912,"",""
"283816767130046991205201203640254452992",552.264481782913,3563.49459023401,"",""
"289387714242668751763213537467403629800",638.502484019846,3508.73858881369,"",""
"322380773052904658168343235835742353114",563.820482082665,3669.87459299341,"",""
"323029472361323997521219291307850289995",661.069084605202,3602.96859125793,"",""
"338802837736220962872610169569843980207",557.124481908977,3667.22859292477,"",""
"38516779276137613353120865434765714567",601.566483061761,3573.26859048754,"",""
"47960583275729307294411440566209214928",542.004481516778,3619.33059168234,"",""
"50739284934509656635057480452657974377",659.611084567383,3640.66059223562,"",""
"68046464343027513297909819547438447689",488.976480141282,3584.82459078729,"",""
"69562385396310924088011173393300488805",636.450483966619,3567.16659032926,"",""
"77116117543193713279110633014858907483",638.772484026849,3530.06858936697,"",""
"85223714149830930269483473683667692243",599.892483018339,3557.55459007993,"",""
"86751661431182322875904206232768541269",575.700482390821,3546.48458979279,"",""
"93684859199695537089170465524420284815",481.95647995919,3517.59458904341,"",""
"130032078458707796442023863891196428934",487.194494131953,3456.34348916262,"",""
"139314870744085244465967212752829118819",536.712495416403,3285.21748472378,"",""
"141872031163010561043456778907262971127",617.118497502059,3332.3594859466,"",""
"143609405457132893437846323660719542704",597.192496985197,3298.55548506975,"",""
"145814686723836956585786564784131850226",501.180494494736,3449.43148898333,"",""
"154847769037250072551101154840000307438",486.438494112343,3433.06948855892,"",""
"182339206600883960703820007294635988701",655.998498510569,3439.4414887242,"",""
"184024592135426608244759061110257018497",555.720495909452,3297.42148504034,"",""
"204931267027371547290017265973472118710",646.602498266846,3473.73148961365,"",""
"205013421758318731550953546980206593938",529.746495235711,3485.1254899092,"",""
"207694197827583578765082681845633728282",659.13049859181,3378.1514871344,"",""
"214382300121127489467060322580726721515",653.082498434931,3307.14148529246,"",""
"223646158806225455713096703699643435779",647.736498296261,3442.30348879844,"",""
"225656763826017800073203011602991601835",648.330498311669,3325.77148577571,"",""
"236160607188717502206531319412326368821",516.462494891137,3369.94348692149,"",""
"251658416998156432583717875447385433552",641.310498129576,3355.5254865475,"",""
"280273507048864782155760928945547163176",533.094495322555,3361.03348669037,"",""
"301662909045675654921335736116198112489",531.15049527213,3347.641486343,"",""
"32084192486290797005578856003878680918",540.168495506048,3299.04148508236,"",""
"323390853434031155668441553136310220275",657.024498537183,3302.87548518181,"",""
